word,score
read,82.12903225806451
crew,40.25806451612903
1200,23.677419354838708
thousand,21.967741935483872
2021,60.70967741935484
accessory,2.096774193548387
championship,19.838709677419356
gearbox,3.225806451612903
thick,14.161290322580646
band,82.48387096774194
plastic,41.12903225806452
neck,33.774193548387096
buy,74.83870967741936
1975,2.064516129032258
crewneck,0.03225806451612903
device,15.580645161290322
beginner,7.806451612903226
cap,82.48387096774194
pickle,7.032258064516129
approved,4.709677419354839
expert,8.225806451612904
capacity,11.612903225806452
work,74.45161290322581
fitness,34.87096774193548
multi,17.0
van,90.96774193548387
reebok,3.2903225806451615
nba,23.258064516129032
deluxe,85.2258064516129
170,50.61290322580645
leach,5.129032258064516
receiver,34.96774193548387
gen,78.74193548387096
2010,73.51612903225806
clear,57.0
limited,61.193548387096776
piece,78.12903225806451
2008,51.516129032258064
graphic,16.483870967741936
gauge,11.03225806451613
seller,21.0
guard,28.419354838709676
easy,87.54838709677419
canvas,25.741935483870968
trail,77.74193548387096
hiking,24.903225806451612
military,73.45161290322581
nitro,17.774193548387096
fill,37.83870967741935
hammer,51.29032258064516
stringing,1.0
aqua,90.12903225806451
extreme,73.38709677419355
oversize,9.419354838709678
coil,3.7419354838709675
composite,3.3225806451612905
2000,25.258064516129032
dog,81.96774193548387
wrap,8.516129032258064
suede,6.290322580645161
total,77.7741935483871
exercise,28.516129032258064
collection,51.0
tall,30.129032258064516
1150,7.612903225806452
1100,35.225806451612904
1990,77.96774193548387
lined,12.612903225806452
aero,38.12903225806452
qty,1.7741935483870968
100l,3.225806451612903
selkirk,4.709677419354839
pair,82.48387096774194
hybrid,3.0
custom,4.258064516129032
carry,2.032258064516129
save,4.0
can,81.87096774193549
pc,93.58064516129032
ultimate,13.870967741935484
mlb,44.83870967741935
gift,38.61290322580645
premier,34.67741935483871
